sale_id,product_id,sale_date,quantity_sold,unit_price,channel,region,discount_pct,is_returned,created_at,revenue,net_quantity,year,month,week,dow
2847,6,2024-08-21,2,289.37,retail,North,0.0,False,2024-08-21,578.74,2,2024,8,34,2
2848,6,2024-08-21,4,289.37,retail,South,0.0,False,2024-08-21,1157.48,4,2024,8,34,2
2849,6,2024-08-21,3,289.37,retail,Central,0.0,False,2024-08-21,868.11,3,2024,8,34,2
3444,7,2024-08-21,7,22.33,retail,Central,0.0,False,2024-08-21,156.31,7,2024,8,34,2
3445,7,2024-08-21,6,20.1,online,North,10.0,False,2024-08-21,108.54,6,2024,8,34,2
3446,7,2024-08-21,6,22.33,retail,North,0.0,False,2024-08-21,133.98,6,2024,8,34,2
4057,8,2024-08-21,1,127.14,online,East,0.0,False,2024-08-21,127.14,1,2024,8,34,2
4633,9,2024-08-21,22,244.14,retail,West,0.0,True,2024-08-21,5371.08,0,2024,8,34,2
5150,10,2024-08-21,1,108.1,retail,West,0.0,False,2024-08-21,108.1,1,2024,8,34,2
5151,10,2024-08-21,3,108.1,retail,Central,0.0,False,2024-08-21,324.3,3,2024,8,34,2
5745,11,2024-08-21,18,8.13,retail,North,10.0,False,2024-08-21,131.71,18,2024,8,34,2
6155,12,2024-08-21,2,384.17,retail,Central,0.0,False,2024-08-21,768.34,2,2024,8,34,2
6459,13,2024-08-21,1,762.11,retail,Central,0.0,False,2024-08-21,762.11,1,2024,8,34,2
6965,14,2024-08-21,6,105.94,wholesale,Central,10.0,False,2024-08-21,572.08,6,2024,8,34,2
7555,15,2024-08-21,9,6.18,online,North,15.0,False,2024-08-21,47.28,9,2024,8,34,2
8140,16,2024-08-21,7,441.25,online,North,0.0,False,2024-08-21,3088.75,7,2024,8,34,2
8630,17,2024-08-21,2,562.7,retail,South,0.0,False,2024-08-21,1125.4,2,2024,8,34,2
8631,17,2024-08-21,1,562.7,online,Central,0.0,False,2024-08-21,562.7,1,2024,8,34,2
8632,17,2024-08-21,9,534.57,retail,West,5.0,False,2024-08-21,4570.57,9,2024,8,34,2
9223,18,2024-08-21,3,204.73,online,West,5.0,False,2024-08-21,583.48,3,2024,8,34,2
9224,18,2024-08-21,3,215.51,retail,South,0.0,False,2024-08-21,646.53,3,2024,8,34,2
9225,18,2024-08-21,6,204.73,online,North,5.0,False,2024-08-21,1166.96,6,2024,8,34,2
9833,19,2024-08-21,19,34.37,wholesale,Central,15.0,False,2024-08-21,555.08,19,2024,8,34,2
10311,20,2024-08-21,1,140.74,online,East,0.0,False,2024-08-21,140.74,1,2024,8,34,2
10727,21,2024-08-21,3,287.6,online,Central,0.0,False,2024-08-21,862.8,3,2024,8,34,2
11292,22,2024-08-21,7,33.1,retail,West,0.0,False,2024-08-21,231.7,7,2024,8,34,2
11906,23,2024-08-21,4,34.14,online,North,0.0,False,2024-08-21,136.56,4,2024,8,34,2
11907,23,2024-08-21,22,34.14,retail,North,0.0,False,2024-08-21,751.08,22,2024,8,34,2
12530,24,2024-08-21,1,293.47,online,East,0.0,False,2024-08-21,293.47,1,2024,8,34,2
13112,25,2024-08-21,3,78.71,wholesale,Central,5.0,False,2024-08-21,224.32,3,2024,8,34,2
13113,25,2024-08-21,8,78.71,online,Central,5.0,False,2024-08-21,598.2,8,2024,8,34,2
13740,26,2024-08-21,12,62.2,retail,South,10.0,False,2024-08-21,671.76,12,2024,8,34,2
13741,26,2024-08-21,2,69.11,online,East,0.0,False,2024-08-21,138.22,2,2024,8,34,2
14377,27,2024-08-21,18,32.45,retail,Central,5.0,False,2024-08-21,554.9,18,2024,8,34,2
14969,28,2024-08-21,2,346.62,retail,South,0.0,False,2024-08-21,693.24,2,2024,8,34,2
14970,28,2024-08-21,3,346.62,retail,South,0.0,False,2024-08-21,1039.86,3,2024,8,34,2
15463,29,2024-08-21,1,197.54,online,East,10.0,False,2024-08-21,177.79,1,2024,8,34,2
15464,29,2024-08-21,5,219.49,retail,South,0.0,False,2024-08-21,1097.45,5,2024,8,34,2
15887,30,2024-08-21,4,130.25,retail,Central,0.0,False,2024-08-21,521.0,4,2024,8,34,2
16424,31,2024-08-21,5,35.18,online,North,0.0,False,2024-08-21,175.9,5,2024,8,34,2
16425,31,2024-08-21,19,35.18,retail,West,0.0,False,2024-08-21,668.42,19,2024,8,34,2
16987,32,2024-08-21,3,516.69,online,Central,0.0,False,2024-08-21,1550.07,3,2024,8,34,2
17570,33,2024-08-21,6,380.1,retail,Central,5.0,False,2024-08-21,2166.57,6,2024,8,34,2
18025,34,2024-08-21,3,281.0,retail,West,0.0,False,2024-08-21,843.0,3,2024,8,34,2
18551,35,2024-08-21,26,27.87,online,North,15.0,False,2024-08-21,615.93,26,2024,8,34,2
18990,36,2024-08-21,3,179.35,retail,North,5.0,False,2024-08-21,511.15,3,2024,8,34,2
19366,37,2024-08-21,2,374.07,online,South,0.0,False,2024-08-21,748.14,2,2024,8,34,2
19905,38,2024-08-21,13,77.72,online,Central,15.0,False,2024-08-21,858.81,13,2024,8,34,2
20501,39,2024-08-21,26,18.0,retail,Central,5.0,False,2024-08-21,444.6,26,2024,8,34,2
21091,40,2024-08-21,1,338.86,wholesale,West,0.0,False,2024-08-21,338.86,1,2024,8,34,2
216,1,2024-08-22,1,823.88,retail,East,5.0,False,2024-08-22,782.69,1,2024,8,34,3
790,2,2024-08-22,3,57.74,retail,Central,10.0,False,2024-08-22,155.9,3,2024,8,34,3
791,2,2024-08-22,23,64.16,retail,North,0.0,False,2024-08-22,1475.68,23,2024,8,34,3
1412,3,2024-08-22,5,33.07,retail,West,0.0,False,2024-08-22,165.35,5,2024,8,34,3
1413,3,2024-08-22,9,33.07,wholesale,East,0.0,False,2024-08-22,297.63,9,2024,8,34,3
1820,4,2024-08-22,1,470.16,online,Central,20.0,False,2024-08-22,376.13,1,2024,8,34,3
2286,5,2024-08-22,3,419.76,retail,East,15.0,False,2024-08-22,1070.39,3,2024,8,34,3
2850,6,2024-08-22,4,260.43,online,East,10.0,False,2024-08-22,937.55,4,2024,8,34,3
3447,7,2024-08-22,15,20.1,wholesale,East,10.0,False,2024-08-22,271.35,15,2024,8,34,3
4058,8,2024-08-22,4,127.14,wholesale,North,0.0,False,2024-08-22,508.56,4,2024,8,34,3
4059,8,2024-08-22,5,108.07,retail,West,15.0,False,2024-08-22,459.3,5,2024,8,34,3
4634,9,2024-08-22,1,244.14,online,North,0.0,False,2024-08-22,244.14,1,2024,8,34,3
5152,10,2024-08-22,1,108.1,online,North,0.0,False,2024-08-22,108.1,1,2024,8,34,3
5153,10,2024-08-22,1,108.1,online,Central,0.0,False,2024-08-22,108.1,1,2024,8,34,3
5154,10,2024-08-22,3,102.69,wholesale,Central,5.0,False,2024-08-22,292.67,3,2024,8,34,3
5746,11,2024-08-22,26,8.13,retail,South,10.0,False,2024-08-22,190.24,26,2024,8,34,3
6156,12,2024-08-22,2,384.17,retail,East,0.0,False,2024-08-22,768.34,2,2024,8,34,3
6460,13,2024-08-22,2,685.9,retail,South,10.0,False,2024-08-22,1234.62,2,2024,8,34,3
6966,14,2024-08-22,3,117.71,wholesale,Central,0.0,False,2024-08-22,353.13,3,2024,8,34,3
6967,14,2024-08-22,12,117.71,online,West,0.0,False,2024-08-22,1412.52,12,2024,8,34,3
7556,15,2024-08-22,9,7.27,retail,South,0.0,False,2024-08-22,65.43,9,2024,8,34,3
8141,16,2024-08-22,3,441.25,retail,North,0.0,False,2024-08-22,1323.75,3,2024,8,34,3
8142,16,2024-08-22,2,419.19,online,South,5.0,True,2024-08-22,796.46,0,2024,8,34,3
8143,16,2024-08-22,3,375.06,wholesale,West,15.0,False,2024-08-22,956.4,3,2024,8,34,3
8633,17,2024-08-22,2,506.43,online,North,10.0,False,2024-08-22,911.57,2,2024,8,34,3
8634,17,2024-08-22,2,534.57,retail,East,5.0,False,2024-08-22,1015.68,2,2024,8,34,3
9226,18,2024-08-22,1,193.96,wholesale,North,10.0,False,2024-08-22,174.56,1,2024,8,34,3
9227,18,2024-08-22,7,172.41,retail,Central,20.0,False,2024-08-22,965.5,7,2024,8,34,3
9834,19,2024-08-22,3,34.37,retail,West,15.0,False,2024-08-22,87.64,3,2024,8,34,3
9835,19,2024-08-22,14,34.37,retail,South,15.0,False,2024-08-22,409.0,14,2024,8,34,3
9836,19,2024-08-22,3,38.41,wholesale,East,5.0,False,2024-08-22,109.47,3,2024,8,34,3
10312,20,2024-08-22,1,140.74,retail,East,0.0,False,2024-08-22,140.74,1,2024,8,34,3
10313,20,2024-08-22,3,133.7,online,North,5.0,False,2024-08-22,381.04,3,2024,8,34,3
10314,20,2024-08-22,2,140.74,wholesale,Central,0.0,False,2024-08-22,281.48,2,2024,8,34,3
10728,21,2024-08-22,2,287.6,retail,West,0.0,False,2024-08-22,575.2,2,2024,8,34,3
11293,22,2024-08-22,11,33.1,online,West,0.0,False,2024-08-22,364.1,11,2024,8,34,3
11908,23,2024-08-22,26,34.14,wholesale,East,0.0,False,2024-08-22,887.64,26,2024,8,34,3
12531,24,2024-08-22,1,264.12,wholesale,North,10.0,False,2024-08-22,237.71,1,2024,8,34,3
13114,25,2024-08-22,14,82.85,retail,East,0.0,False,2024-08-22,1159.9,14,2024,8,34,3
13742,26,2024-08-22,13,69.11,retail,South,0.0,False,2024-08-22,898.43,13,2024,8,34,3
14378,27,2024-08-22,26,34.16,online,North,0.0,False,2024-08-22,888.16,26,2024,8,34,3
14971,28,2024-08-22,13,346.62,retail,South,0.0,False,2024-08-22,4506.06,13,2024,8,34,3
15465,29,2024-08-22,1,208.52,retail,North,5.0,False,2024-08-22,198.09,1,2024,8,34,3
15888,30,2024-08-22,2,130.25,online,South,0.0,True,2024-08-22,260.5,0,2024,8,34,3
16426,31,2024-08-22,12,35.18,retail,East,0.0,False,2024-08-22,422.16,12,2024,8,34,3
16427,31,2024-08-22,26,33.42,retail,North,5.0,False,2024-08-22,825.47,26,2024,8,34,3
16988,32,2024-08-22,7,439.19,retail,North,15.0,False,2024-08-22,2613.18,7,2024,8,34,3
17571,33,2024-08-22,10,400.11,retail,Central,0.0,False,2024-08-22,4001.1,10,2024,8,34,3
18026,34,2024-08-22,1,281.0,online,Central,0.0,False,2024-08-22,281.0,1,2024,8,34,3
18552,35,2024-08-22,21,27.87,online,Central,15.0,False,2024-08-22,497.48,21,2024,8,34,3
18991,36,2024-08-22,2,188.79,retail,North,0.0,False,2024-08-22,377.58,2,2024,8,34,3
19367,37,2024-08-22,4,317.96,wholesale,West,15.0,False,2024-08-22,1081.06,4,2024,8,34,3
19906,38,2024-08-22,7,91.43,retail,South,0.0,False,2024-08-22,640.01,7,2024,8,34,3
20502,39,2024-08-22,2,18.95,online,North,0.0,False,2024-08-22,37.9,2,2024,8,34,3
20503,39,2024-08-22,25,18.95,wholesale,South,0.0,False,2024-08-22,473.75,25,2024,8,34,3
20504,39,2024-08-22,26,16.11,retail,Central,15.0,False,2024-08-22,356.03,26,2024,8,34,3
21092,40,2024-08-22,2,271.09,online,South,20.0,False,2024-08-22,433.74,2,2024,8,34,3
217,1,2024-08-23,1,780.52,retail,East,10.0,False,2024-08-23,702.47,1,2024,8,34,4
218,1,2024-08-23,1,867.24,online,North,0.0,False,2024-08-23,867.24,1,2024,8,34,4
219,1,2024-08-23,4,867.24,online,Central,0.0,False,2024-08-23,3468.96,4,2024,8,34,4
792,2,2024-08-23,3,64.16,online,East,0.0,False,2024-08-23,192.48,3,2024,8,34,4
793,2,2024-08-23,14,64.16,retail,North,0.0,False,2024-08-23,898.24,14,2024,8,34,4
1414,3,2024-08-23,1,28.11,retail,North,15.0,False,2024-08-23,23.89,1,2024,8,34,4
1415,3,2024-08-23,11,33.07,online,West,0.0,False,2024-08-23,363.77,11,2024,8,34,4
1416,3,2024-08-23,2,33.07,online,North,0.0,False,2024-08-23,66.14,2,2024,8,34,4
1821,4,2024-08-23,2,470.16,retail,Central,20.0,False,2024-08-23,752.26,2,2024,8,34,4
2287,5,2024-08-23,1,493.84,online,West,0.0,False,2024-08-23,493.84,1,2024,8,34,4
2288,5,2024-08-23,11,395.07,retail,Central,20.0,False,2024-08-23,3476.62,11,2024,8,34,4
2851,6,2024-08-23,2,289.37,online,West,0.0,False,2024-08-23,578.74,2,2024,8,34,4
3448,7,2024-08-23,1,22.33,online,Central,0.0,False,2024-08-23,22.33,1,2024,8,34,4
4060,8,2024-08-23,1,127.14,retail,North,0.0,False,2024-08-23,127.14,1,2024,8,34,4
4635,9,2024-08-23,14,244.14,retail,Central,0.0,False,2024-08-23,3417.96,14,2024,8,34,4
5155,10,2024-08-23,3,108.1,online,West,0.0,False,2024-08-23,324.3,3,2024,8,34,4
5747,11,2024-08-23,26,9.03,retail,East,0.0,False,2024-08-23,234.78,26,2024,8,34,4
5748,11,2024-08-23,3,8.58,retail,South,5.0,False,2024-08-23,24.45,3,2024,8,34,4
5749,11,2024-08-23,26,8.58,wholesale,East,5.0,False,2024-08-23,211.93,26,2024,8,34,4
6157,12,2024-08-23,3,384.17,retail,Central,0.0,False,2024-08-23,1152.51,3,2024,8,34,4
6461,13,2024-08-23,1,724.0,retail,Central,5.0,False,2024-08-23,687.8,1,2024,8,34,4
6968,14,2024-08-23,3,117.71,retail,East,0.0,False,2024-08-23,353.13,3,2024,8,34,4
6969,14,2024-08-23,1,117.71,retail,North,0.0,False,2024-08-23,117.71,1,2024,8,34,4
7557,15,2024-08-23,2,7.27,online,Central,0.0,False,2024-08-23,14.54,2,2024,8,34,4
7558,15,2024-08-23,8,6.91,online,Central,5.0,False,2024-08-23,52.52,8,2024,8,34,4
8144,16,2024-08-23,12,419.19,online,Central,5.0,False,2024-08-23,4778.77,12,2024,8,34,4
8635,17,2024-08-23,1,562.7,wholesale,North,0.0,False,2024-08-23,562.7,1,2024,8,34,4
9228,18,2024-08-23,15,193.96,wholesale,East,10.0,False,2024-08-23,2618.46,15,2024,8,34,4
9837,19,2024-08-23,6,40.43,wholesale,West,0.0,False,2024-08-23,242.58,6,2024,8,34,4
9838,19,2024-08-23,6,40.43,online,North,0.0,False,2024-08-23,242.58,6,2024,8,34,4
9839,19,2024-08-23,7,40.43,online,Central,0.0,False,2024-08-23,283.01,7,2024,8,34,4
10315,20,2024-08-23,3,140.74,online,South,0.0,False,2024-08-23,422.22,3,2024,8,34,4
10729,21,2024-08-23,1,287.6,retail,South,0.0,False,2024-08-23,287.6,1,2024,8,34,4
11294,22,2024-08-23,7,28.14,online,South,15.0,False,2024-08-23,167.43,7,2024,8,34,4
11295,22,2024-08-23,19,33.1,wholesale,East,0.0,False,2024-08-23,628.9,19,2024,8,34,4
11909,23,2024-08-23,24,30.73,retail,Central,10.0,False,2024-08-23,663.77,24,2024,8,34,4
11910,23,2024-08-23,26,34.14,wholesale,South,0.0,False,2024-08-23,887.64,26,2024,8,34,4
12532,24,2024-08-23,2,293.47,retail,East,0.0,False,2024-08-23,586.94,2,2024,8,34,4
12533,24,2024-08-23,1,278.8,retail,Central,5.0,False,2024-08-23,264.86,1,2024,8,34,4
12534,24,2024-08-23,2,293.47,wholesale,South,0.0,False,2024-08-23,586.94,2,2024,8,34,4
13115,25,2024-08-23,4,82.85,online,West,0.0,False,2024-08-23,331.4,4,2024,8,34,4
13116,25,2024-08-23,1,78.71,retail,North,5.0,False,2024-08-23,74.77,1,2024,8,34,4
13743,26,2024-08-23,11,69.11,retail,West,0.0,False,2024-08-23,760.21,11,2024,8,34,4
14379,27,2024-08-23,26,34.16,retail,Central,0.0,False,2024-08-23,888.16,26,2024,8,34,4
14972,28,2024-08-23,4,346.62,online,North,0.0,False,2024-08-23,1386.48,4,2024,8,34,4
15466,29,2024-08-23,4,208.52,online,South,5.0,False,2024-08-23,792.38,4,2024,8,34,4
15889,30,2024-08-23,4,130.25,retail,North,0.0,False,2024-08-23,521.0,4,2024,8,34,4
16428,31,2024-08-23,8,31.66,retail,West,10.0,False,2024-08-23,227.95,8,2024,8,34,4
16429,31,2024-08-23,5,31.66,online,North,10.0,False,2024-08-23,142.47,5,2024,8,34,4
16989,32,2024-08-23,2,516.69,online,East,0.0,False,2024-08-23,1033.38,2,2024,8,34,4
16990,32,2024-08-23,1,516.69,wholesale,East,0.0,False,2024-08-23,516.69,1,2024,8,34,4
17572,33,2024-08-23,4,380.1,online,Central,5.0,False,2024-08-23,1444.38,4,2024,8,34,4
18027,34,2024-08-23,2,281.0,online,East,0.0,False,2024-08-23,562.0,2,2024,8,34,4
18553,35,2024-08-23,26,31.15,online,South,5.0,False,2024-08-23,769.4,26,2024,8,34,4
18992,36,2024-08-23,5,188.79,retail,East,0.0,False,2024-08-23,943.95,5,2024,8,34,4
19368,37,2024-08-23,3,355.37,retail,South,5.0,False,2024-08-23,1012.8,3,2024,8,34,4
19907,38,2024-08-23,6,77.72,online,South,15.0,False,2024-08-23,396.37,6,2024,8,34,4
19908,38,2024-08-23,1,82.29,wholesale,Central,10.0,False,2024-08-23,74.06,1,2024,8,34,4
20505,39,2024-08-23,26,18.0,wholesale,Central,5.0,False,2024-08-23,444.6,26,2024,8,34,4
20506,39,2024-08-23,5,18.95,wholesale,West,0.0,False,2024-08-23,94.75,5,2024,8,34,4
21093,40,2024-08-23,15,304.97,retail,West,10.0,True,2024-08-23,4117.1,0,2024,8,34,4
220,1,2024-08-24,4,867.24,retail,Central,0.0,False,2024-08-24,3468.96,4,2024,8,34,5
794,2,2024-08-24,6,57.74,online,East,10.0,False,2024-08-24,311.8,6,2024,8,34,5
795,2,2024-08-24,8,64.16,retail,South,0.0,False,2024-08-24,513.28,8,2024,8,34,5
796,2,2024-08-24,14,54.54,wholesale,South,15.0,False,2024-08-24,649.03,14,2024,8,34,5
1417,3,2024-08-24,2,33.07,retail,West,0.0,False,2024-08-24,66.14,2,2024,8,34,5
1418,3,2024-08-24,4,28.11,retail,Central,15.0,False,2024-08-24,95.57,4,2024,8,34,5
1822,4,2024-08-24,1,587.7,retail,East,0.0,False,2024-08-24,587.7,1,2024,8,34,5
2289,5,2024-08-24,2,493.84,retail,South,0.0,False,2024-08-24,987.68,2,2024,8,34,5
2290,5,2024-08-24,4,395.07,retail,East,20.0,False,2024-08-24,1264.22,4,2024,8,34,5
2852,6,2024-08-24,2,289.37,retail,West,0.0,False,2024-08-24,578.74,2,2024,8,34,5
3449,7,2024-08-24,8,18.98,retail,Central,15.0,False,2024-08-24,129.06,8,2024,8,34,5
3450,7,2024-08-24,11,21.21,online,North,5.0,False,2024-08-24,221.64,11,2024,8,34,5
4061,8,2024-08-24,1,127.14,wholesale,Central,0.0,False,2024-08-24,127.14,1,2024,8,34,5
4636,9,2024-08-24,1,244.14,retail,Central,0.0,False,2024-08-24,244.14,1,2024,8,34,5
4637,9,2024-08-24,4,207.52,retail,Central,15.0,False,2024-08-24,705.57,4,2024,8,34,5
4638,9,2024-08-24,5,244.14,online,South,0.0,False,2024-08-24,1220.7,5,2024,8,34,5
5156,10,2024-08-24,4,108.1,retail,South,0.0,False,2024-08-24,432.4,4,2024,8,34,5
5750,11,2024-08-24,23,9.03,retail,Central,0.0,False,2024-08-24,207.69,23,2024,8,34,5
6462,13,2024-08-24,1,647.79,online,West,15.0,False,2024-08-24,550.62,1,2024,8,34,5
6970,14,2024-08-24,1,117.71,retail,West,0.0,False,2024-08-24,117.71,1,2024,8,34,5
7559,15,2024-08-24,6,7.27,online,North,0.0,False,2024-08-24,43.62,6,2024,8,34,5
8145,16,2024-08-24,1,375.06,retail,South,15.0,False,2024-08-24,318.8,1,2024,8,34,5
8146,16,2024-08-24,4,397.12,retail,North,10.0,False,2024-08-24,1429.63,4,2024,8,34,5
8636,17,2024-08-24,4,478.3,retail,Central,15.0,False,2024-08-24,1626.22,4,2024,8,34,5
9229,18,2024-08-24,5,215.51,online,West,0.0,False,2024-08-24,1077.55,5,2024,8,34,5
9840,19,2024-08-24,7,40.43,online,West,0.0,False,2024-08-24,283.01,7,2024,8,34,5
9841,19,2024-08-24,8,36.39,wholesale,West,10.0,False,2024-08-24,262.01,8,2024,8,34,5
10316,20,2024-08-24,3,140.74,retail,South,0.0,False,2024-08-24,422.22,3,2024,8,34,5
10730,21,2024-08-24,5,273.22,retail,South,5.0,False,2024-08-24,1297.8,5,2024,8,34,5
11296,22,2024-08-24,3,33.1,online,North,0.0,False,2024-08-24,99.3,3,2024,8,34,5
11297,22,2024-08-24,3,31.45,retail,North,5.0,False,2024-08-24,89.63,3,2024,8,34,5
11911,23,2024-08-24,4,29.02,wholesale,East,15.0,False,2024-08-24,98.67,4,2024,8,34,5
11912,23,2024-08-24,1,34.14,wholesale,South,0.0,False,2024-08-24,34.14,1,2024,8,34,5
11913,23,2024-08-24,16,29.02,retail,Central,15.0,False,2024-08-24,394.67,16,2024,8,34,5
12535,24,2024-08-24,1,249.45,retail,Central,15.0,False,2024-08-24,212.03,1,2024,8,34,5
13117,25,2024-08-24,2,82.85,retail,East,0.0,False,2024-08-24,165.7,2,2024,8,34,5
13118,25,2024-08-24,1,82.85,retail,South,0.0,False,2024-08-24,82.85,1,2024,8,34,5
13119,25,2024-08-24,5,70.42,retail,North,15.0,False,2024-08-24,299.29,5,2024,8,34,5
13744,26,2024-08-24,9,69.11,online,South,0.0,False,2024-08-24,621.99,9,2024,8,34,5
13745,26,2024-08-24,8,62.2,wholesale,North,10.0,False,2024-08-24,447.84,8,2024,8,34,5
14380,27,2024-08-24,9,34.16,online,East,0.0,False,2024-08-24,307.44,9,2024,8,34,5
14381,27,2024-08-24,5,32.45,retail,South,5.0,False,2024-08-24,154.14,5,2024,8,34,5
14973,28,2024-08-24,1,346.62,online,East,0.0,False,2024-08-24,346.62,1,2024,8,34,5
15467,29,2024-08-24,1,219.49,online,East,0.0,False,2024-08-24,219.49,1,2024,8,34,5
15890,30,2024-08-24,3,123.74,retail,South,5.0,False,2024-08-24,352.66,3,2024,8,34,5
16430,31,2024-08-24,3,35.18,retail,Central,0.0,False,2024-08-24,105.54,3,2024,8,34,5
16991,32,2024-08-24,2,516.69,online,Central,0.0,False,2024-08-24,1033.38,2,2024,8,34,5
16992,32,2024-08-24,2,465.02,online,Central,10.0,False,2024-08-24,837.04,2,2024,8,34,5
17573,33,2024-08-24,1,400.11,wholesale,East,0.0,False,2024-08-24,400.11,1,2024,8,34,5
18028,34,2024-08-24,2,281.0,retail,West,0.0,False,2024-08-24,562.0,2,2024,8,34,5
18554,35,2024-08-24,20,31.15,retail,South,5.0,False,2024-08-24,591.85,20,2024,8,34,5
18993,36,2024-08-24,1,179.35,wholesale,East,5.0,False,2024-08-24,170.38,1,2024,8,34,5
19369,37,2024-08-24,1,374.07,retail,West,0.0,False,2024-08-24,374.07,1,2024,8,34,5
19909,38,2024-08-24,16,91.43,online,West,0.0,False,2024-08-24,1462.88,16,2024,8,34,5
20507,39,2024-08-24,1,18.95,retail,Central,0.0,False,2024-08-24,18.95,1,2024,8,34,5
20508,39,2024-08-24,13,16.11,retail,Central,15.0,False,2024-08-24,178.02,13,2024,8,34,5
20509,39,2024-08-24,18,18.95,wholesale,Central,0.0,False,2024-08-24,341.1,18,2024,8,34,5
21094,40,2024-08-24,4,338.86,retail,East,0.0,False,2024-08-24,1355.44,4,2024,8,34,5
221,1,2024-08-25,1,867.24,retail,West,0.0,False,2024-08-25,867.24,1,2024,8,34,6
797,2,2024-08-25,5,64.16,online,East,0.0,False,2024-08-25,320.8,5,2024,8,34,6
798,2,2024-08-25,4,60.95,online,Central,5.0,False,2024-08-25,231.61,4,2024,8,34,6
1419,3,2024-08-25,5,28.11,online,East,15.0,False,2024-08-25,119.47,5,2024,8,34,6
1823,4,2024-08-25,1,587.7,online,East,0.0,False,2024-08-25,587.7,1,2024,8,34,6
2291,5,2024-08-25,4,469.15,retail,North,5.0,False,2024-08-25,1782.77,4,2024,8,34,6
2853,6,2024-08-25,2,245.96,online,North,15.0,False,2024-08-25,418.13,2,2024,8,34,6
3451,7,2024-08-25,4,18.98,retail,East,15.0,False,2024-08-25,64.53,4,2024,8,34,6
3452,7,2024-08-25,13,22.33,retail,East,0.0,False,2024-08-25,290.29,13,2024,8,34,6
3453,7,2024-08-25,5,22.33,wholesale,East,0.0,False,2024-08-25,111.65,5,2024,8,34,6
4062,8,2024-08-25,2,127.14,wholesale,Central,0.0,False,2024-08-25,254.28,2,2024,8,34,6
4639,9,2024-08-25,2,219.73,wholesale,East,10.0,False,2024-08-25,395.51,2,2024,8,34,6
4640,9,2024-08-25,1,244.14,online,East,0.0,False,2024-08-25,244.14,1,2024,8,34,6
5157,10,2024-08-25,1,108.1,retail,West,0.0,False,2024-08-25,108.1,1,2024,8,34,6
5158,10,2024-08-25,2,102.69,retail,East,5.0,False,2024-08-25,195.11,2,2024,8,34,6
5751,11,2024-08-25,9,9.03,retail,East,0.0,False,2024-08-25,81.27,9,2024,8,34,6
6158,12,2024-08-25,1,384.17,online,West,0.0,False,2024-08-25,384.17,1,2024,8,34,6
6971,14,2024-08-25,1,117.71,retail,North,0.0,False,2024-08-25,117.71,1,2024,8,34,6
6972,14,2024-08-25,5,100.05,online,Central,15.0,False,2024-08-25,425.21,5,2024,8,34,6
6973,14,2024-08-25,1,111.82,online,South,5.0,False,2024-08-25,106.23,1,2024,8,34,6
7560,15,2024-08-25,16,7.27,retail,Central,0.0,False,2024-08-25,116.32,16,2024,8,34,6
8147,16,2024-08-25,3,441.25,online,South,0.0,False,2024-08-25,1323.75,3,2024,8,34,6
8637,17,2024-08-25,1,478.3,online,West,15.0,False,2024-08-25,406.56,1,2024,8,34,6
9230,18,2024-08-25,2,204.73,retail,East,5.0,False,2024-08-25,388.99,2,2024,8,34,6
9842,19,2024-08-25,7,38.41,wholesale,Central,5.0,False,2024-08-25,255.43,7,2024,8,34,6
10317,20,2024-08-25,1,140.74,wholesale,West,0.0,False,2024-08-25,140.74,1,2024,8,34,6
10731,21,2024-08-25,1,287.6,retail,East,0.0,False,2024-08-25,287.6,1,2024,8,34,6
11298,22,2024-08-25,5,33.1,retail,South,0.0,False,2024-08-25,165.5,5,2024,8,34,6
11914,23,2024-08-25,4,30.73,retail,Central,10.0,True,2024-08-25,110.63,0,2024,8,34,6
12536,24,2024-08-25,1,293.47,wholesale,North,0.0,False,2024-08-25,293.47,1,2024,8,34,6
12537,24,2024-08-25,1,278.8,retail,Central,5.0,False,2024-08-25,264.86,1,2024,8,34,6
12538,24,2024-08-25,4,293.47,online,West,0.0,False,2024-08-25,1173.88,4,2024,8,34,6
13120,25,2024-08-25,5,82.85,retail,Central,0.0,False,2024-08-25,414.25,5,2024,8,34,6
13746,26,2024-08-25,7,69.11,online,North,0.0,False,2024-08-25,483.77,7,2024,8,34,6
14382,27,2024-08-25,11,29.04,wholesale,East,15.0,False,2024-08-25,271.52,11,2024,8,34,6
14974,28,2024-08-25,2,346.62,online,Central,0.0,False,2024-08-25,693.24,2,2024,8,34,6
14975,28,2024-08-25,4,294.63,retail,South,15.0,False,2024-08-25,1001.74,4,2024,8,34,6
14976,28,2024-08-25,1,346.62,online,North,0.0,False,2024-08-25,346.62,1,2024,8,34,6
15468,29,2024-08-25,1,197.54,retail,South,10.0,False,2024-08-25,177.79,1,2024,8,34,6
15891,30,2024-08-25,2,130.25,wholesale,East,0.0,False,2024-08-25,260.5,2,2024,8,34,6
16431,31,2024-08-25,11,35.18,online,East,0.0,False,2024-08-25,386.98,11,2024,8,34,6
16432,31,2024-08-25,8,29.9,retail,West,15.0,False,2024-08-25,203.32,8,2024,8,34,6
16993,32,2024-08-25,2,516.69,online,East,0.0,False,2024-08-25,1033.38,2,2024,8,34,6
17574,33,2024-08-25,2,400.11,online,West,0.0,False,2024-08-25,800.22,2,2024,8,34,6
18029,34,2024-08-25,2,281.0,retail,North,0.0,False,2024-08-25,562.0,2,2024,8,34,6
