sale_id,product_id,sale_date,quantity_sold,unit_price,channel,region,discount_pct,is_returned,created_at
18550,35,2024-08-20,6,26.23,online,West,20.0,False,2024-08-20
18988,36,2024-08-20,1,179.35,retail,South,5.0,False,2024-08-20
18989,36,2024-08-20,4,188.79,online,North,0.0,False,2024-08-20
19365,37,2024-08-20,3,374.07,wholesale,West,0.0,False,2024-08-20
19904,38,2024-08-20,9,91.43,retail,North,0.0,False,2024-08-20
20499,39,2024-08-20,34,18.95,retail,South,0.0,False,2024-08-20
20500,39,2024-08-20,36,18.95,retail,North,0.0,False,2024-08-20
21088,40,2024-08-20,2,338.86,online,North,0.0,False,2024-08-20
21089,40,2024-08-20,2,271.09,retail,Central,20.0,False,2024-08-20
21090,40,2024-08-20,9,304.97,retail,South,10.0,False,2024-08-20
215,1,2024-08-21,2,867.24,retail,Central,0.0,False,2024-08-21
788,2,2024-08-21,5,64.16,retail,East,0.0,False,2024-08-21
789,2,2024-08-21,30,64.16,wholesale,South,0.0,False,2024-08-21
1411,3,2024-08-21,8,29.76,wholesale,South,10.0,False,2024-08-21
1819,4,2024-08-21,2,528.93,retail,East,10.0,False,2024-08-21
2285,5,2024-08-21,3,493.84,online,North,0.0,False,2024-08-21
2847,6,2024-08-21,2,289.37,retail,North,0.0,False,2024-08-21
2848,6,2024-08-21,4,289.37,retail,South,0.0,False,2024-08-21
2849,6,2024-08-21,3,289.37,retail,Central,0.0,False,2024-08-21
3444,7,2024-08-21,7,22.33,retail,Central,0.0,False,2024-08-21
3445,7,2024-08-21,6,20.1,online,North,10.0,False,2024-08-21
3446,7,2024-08-21,6,22.33,retail,North,0.0,False,2024-08-21
4057,8,2024-08-21,1,127.14,online,East,0.0,False,2024-08-21
4633,9,2024-08-21,22,244.14,retail,West,0.0,True,2024-08-21
5150,10,2024-08-21,1,108.1,retail,West,0.0,False,2024-08-21
5151,10,2024-08-21,3,108.1,retail,Central,0.0,False,2024-08-21
5745,11,2024-08-21,18,8.13,retail,North,10.0,False,2024-08-21
6155,12,2024-08-21,2,384.17,retail,Central,0.0,False,2024-08-21
6459,13,2024-08-21,1,762.11,retail,Central,0.0,False,2024-08-21
6965,14,2024-08-21,6,105.94,wholesale,Central,10.0,False,2024-08-21
7555,15,2024-08-21,9,6.18,online,North,15.0,False,2024-08-21
8140,16,2024-08-21,7,441.25,online,North,0.0,False,2024-08-21
8630,17,2024-08-21,2,562.7,retail,South,0.0,False,2024-08-21
8631,17,2024-08-21,1,562.7,online,Central,0.0,False,2024-08-21
8632,17,2024-08-21,9,534.57,retail,West,5.0,False,2024-08-21
9223,18,2024-08-21,3,204.73,online,West,5.0,False,2024-08-21
9224,18,2024-08-21,3,215.51,retail,South,0.0,False,2024-08-21
9225,18,2024-08-21,6,204.73,online,North,5.0,False,2024-08-21
9833,19,2024-08-21,19,34.37,wholesale,Central,15.0,False,2024-08-21
10311,20,2024-08-21,1,140.74,online,East,0.0,False,2024-08-21
10727,21,2024-08-21,3,287.6,online,Central,0.0,False,2024-08-21
11292,22,2024-08-21,7,33.1,retail,West,0.0,False,2024-08-21
11906,23,2024-08-21,4,34.14,online,North,0.0,False,2024-08-21
11907,23,2024-08-21,22,34.14,retail,North,0.0,False,2024-08-21
12530,24,2024-08-21,1,293.47,online,East,0.0,False,2024-08-21
13112,25,2024-08-21,3,78.71,wholesale,Central,5.0,False,2024-08-21
13113,25,2024-08-21,8,78.71,online,Central,5.0,False,2024-08-21
13740,26,2024-08-21,12,62.2,retail,South,10.0,False,2024-08-21
13741,26,2024-08-21,2,69.11,online,East,0.0,False,2024-08-21
14377,27,2024-08-21,18,32.45,retail,Central,5.0,False,2024-08-21
14969,28,2024-08-21,2,346.62,retail,South,0.0,False,2024-08-21
14970,28,2024-08-21,3,346.62,retail,South,0.0,False,2024-08-21
15463,29,2024-08-21,1,197.54,online,East,10.0,False,2024-08-21
15464,29,2024-08-21,5,219.49,retail,South,0.0,False,2024-08-21
15887,30,2024-08-21,4,130.25,retail,Central,0.0,False,2024-08-21
16424,31,2024-08-21,5,35.18,online,North,0.0,False,2024-08-21
16425,31,2024-08-21,19,35.18,retail,West,0.0,False,2024-08-21
16987,32,2024-08-21,3,516.69,online,Central,0.0,False,2024-08-21
17570,33,2024-08-21,6,380.1,retail,Central,5.0,False,2024-08-21
18025,34,2024-08-21,3,281.0,retail,West,0.0,False,2024-08-21
18551,35,2024-08-21,51,27.87,online,North,15.0,False,2024-08-21
18990,36,2024-08-21,3,179.35,retail,North,5.0,False,2024-08-21
19366,37,2024-08-21,2,374.07,online,South,0.0,False,2024-08-21
19905,38,2024-08-21,13,77.72,online,Central,15.0,False,2024-08-21
20501,39,2024-08-21,107,18.0,retail,Central,5.0,False,2024-08-21
21091,40,2024-08-21,1,338.86,wholesale,West,0.0,False,2024-08-21
216,1,2024-08-22,1,823.88,retail,East,5.0,False,2024-08-22
790,2,2024-08-22,3,57.74,retail,Central,10.0,False,2024-08-22
791,2,2024-08-22,23,64.16,retail,North,0.0,False,2024-08-22
1412,3,2024-08-22,5,33.07,retail,West,0.0,False,2024-08-22
1413,3,2024-08-22,9,33.07,wholesale,East,0.0,False,2024-08-22
1820,4,2024-08-22,1,470.16,online,Central,20.0,False,2024-08-22
2286,5,2024-08-22,3,419.76,retail,East,15.0,False,2024-08-22
2850,6,2024-08-22,4,260.43,online,East,10.0,False,2024-08-22
3447,7,2024-08-22,15,20.1,wholesale,East,10.0,False,2024-08-22
4058,8,2024-08-22,4,127.14,wholesale,North,0.0,False,2024-08-22
4059,8,2024-08-22,5,108.07,retail,West,15.0,False,2024-08-22
4634,9,2024-08-22,1,244.14,online,North,0.0,False,2024-08-22
5152,10,2024-08-22,1,108.1,online,North,0.0,False,2024-08-22
5153,10,2024-08-22,1,108.1,online,Central,0.0,False,2024-08-22
5154,10,2024-08-22,3,102.69,wholesale,Central,5.0,False,2024-08-22
5746,11,2024-08-22,44,8.13,retail,South,10.0,False,2024-08-22
6156,12,2024-08-22,2,384.17,retail,East,0.0,False,2024-08-22
6460,13,2024-08-22,2,685.9,retail,South,10.0,False,2024-08-22
6966,14,2024-08-22,3,117.71,wholesale,Central,0.0,False,2024-08-22
6967,14,2024-08-22,12,117.71,online,West,0.0,False,2024-08-22
7556,15,2024-08-22,9,7.27,retail,South,0.0,False,2024-08-22
8141,16,2024-08-22,3,441.25,retail,North,0.0,False,2024-08-22
8142,16,2024-08-22,2,419.19,online,South,5.0,True,2024-08-22
8143,16,2024-08-22,3,375.06,wholesale,West,15.0,False,2024-08-22
8633,17,2024-08-22,2,506.43,online,North,10.0,False,2024-08-22
8634,17,2024-08-22,2,534.57,retail,East,5.0,False,2024-08-22
9226,18,2024-08-22,1,193.96,wholesale,North,10.0,False,2024-08-22
9227,18,2024-08-22,7,172.41,retail,Central,20.0,False,2024-08-22
9834,19,2024-08-22,3,34.37,retail,West,15.0,False,2024-08-22
9835,19,2024-08-22,14,34.37,retail,South,15.0,False,2024-08-22
9836,19,2024-08-22,3,38.41,wholesale,East,5.0,False,2024-08-22
10312,20,2024-08-22,1,140.74,retail,East,0.0,False,2024-08-22
10313,20,2024-08-22,3,133.7,online,North,5.0,False,2024-08-22
10314,20,2024-08-22,2,140.74,wholesale,Central,0.0,False,2024-08-22
10728,21,2024-08-22,2,287.6,retail,West,0.0,False,2024-08-22
11293,22,2024-08-22,11,33.1,online,West,0.0,False,2024-08-22
11908,23,2024-08-22,26,34.14,wholesale,East,0.0,False,2024-08-22
12531,24,2024-08-22,1,264.12,wholesale,North,10.0,False,2024-08-22
13114,25,2024-08-22,14,82.85,retail,East,0.0,False,2024-08-22
13742,26,2024-08-22,13,69.11,retail,South,0.0,False,2024-08-22
14378,27,2024-08-22,62,34.16,online,North,0.0,False,2024-08-22
14971,28,2024-08-22,13,346.62,retail,South,0.0,False,2024-08-22
15465,29,2024-08-22,1,208.52,retail,North,5.0,False,2024-08-22
15888,30,2024-08-22,2,130.25,online,South,0.0,True,2024-08-22
16426,31,2024-08-22,12,35.18,retail,East,0.0,False,2024-08-22
16427,31,2024-08-22,37,33.42,retail,North,5.0,False,2024-08-22
16988,32,2024-08-22,7,439.19,retail,North,15.0,False,2024-08-22
17571,33,2024-08-22,10,400.11,retail,Central,0.0,False,2024-08-22
18026,34,2024-08-22,1,281.0,online,Central,0.0,False,2024-08-22
18552,35,2024-08-22,21,27.87,online,Central,15.0,False,2024-08-22
18991,36,2024-08-22,2,188.79,retail,North,0.0,False,2024-08-22
19367,37,2024-08-22,4,317.96,wholesale,West,15.0,False,2024-08-22
19906,38,2024-08-22,7,91.43,retail,South,0.0,False,2024-08-22
20502,39,2024-08-22,2,18.95,online,North,0.0,False,2024-08-22
20503,39,2024-08-22,25,18.95,wholesale,South,0.0,False,2024-08-22
20504,39,2024-08-22,55,16.11,retail,Central,15.0,False,2024-08-22
21092,40,2024-08-22,2,271.09,online,South,20.0,False,2024-08-22
217,1,2024-08-23,1,780.52,retail,East,10.0,False,2024-08-23
218,1,2024-08-23,1,867.24,online,North,0.0,False,2024-08-23
219,1,2024-08-23,4,867.24,online,Central,0.0,False,2024-08-23
792,2,2024-08-23,3,64.16,online,East,0.0,False,2024-08-23
793,2,2024-08-23,14,64.16,retail,North,0.0,False,2024-08-23
1414,3,2024-08-23,1,28.11,retail,North,15.0,False,2024-08-23
1415,3,2024-08-23,11,33.07,online,West,0.0,False,2024-08-23
1416,3,2024-08-23,2,33.07,online,North,0.0,False,2024-08-23
1821,4,2024-08-23,2,470.16,retail,Central,20.0,False,2024-08-23
2287,5,2024-08-23,1,493.84,online,West,0.0,False,2024-08-23
2288,5,2024-08-23,11,395.07,retail,Central,20.0,False,2024-08-23
2851,6,2024-08-23,2,289.37,online,West,0.0,False,2024-08-23
3448,7,2024-08-23,1,22.33,online,Central,0.0,False,2024-08-23
4060,8,2024-08-23,1,127.14,retail,North,0.0,False,2024-08-23
4635,9,2024-08-23,14,244.14,retail,Central,0.0,False,2024-08-23
5155,10,2024-08-23,3,108.1,online,West,0.0,False,2024-08-23
5747,11,2024-08-23,28,9.03,retail,East,0.0,False,2024-08-23
5748,11,2024-08-23,3,8.58,retail,South,5.0,False,2024-08-23
5749,11,2024-08-23,38,8.58,wholesale,East,5.0,False,2024-08-23
6157,12,2024-08-23,3,384.17,retail,Central,0.0,False,2024-08-23
6461,13,2024-08-23,1,724.0,retail,Central,5.0,False,2024-08-23
6968,14,2024-08-23,3,117.71,retail,East,0.0,False,2024-08-23
6969,14,2024-08-23,1,117.71,retail,North,0.0,False,2024-08-23
7557,15,2024-08-23,2,7.27,online,Central,0.0,False,2024-08-23
7558,15,2024-08-23,8,6.91,online,Central,5.0,False,2024-08-23
8144,16,2024-08-23,12,419.19,online,Central,5.0,False,2024-08-23
8635,17,2024-08-23,1,562.7,wholesale,North,0.0,False,2024-08-23
9228,18,2024-08-23,15,193.96,wholesale,East,10.0,False,2024-08-23
9837,19,2024-08-23,6,40.43,wholesale,West,0.0,False,2024-08-23
9838,19,2024-08-23,6,40.43,online,North,0.0,False,2024-08-23
9839,19,2024-08-23,7,40.43,online,Central,0.0,False,2024-08-23
10315,20,2024-08-23,3,140.74,online,South,0.0,False,2024-08-23
10729,21,2024-08-23,1,287.6,retail,South,0.0,False,2024-08-23
11294,22,2024-08-23,7,28.14,online,South,15.0,False,2024-08-23
11295,22,2024-08-23,19,33.1,wholesale,East,0.0,False,2024-08-23
11909,23,2024-08-23,24,30.73,retail,Central,10.0,False,2024-08-23
11910,23,2024-08-23,31,34.14,wholesale,South,0.0,False,2024-08-23
12532,24,2024-08-23,2,293.47,retail,East,0.0,False,2024-08-23
12533,24,2024-08-23,1,278.8,retail,Central,5.0,False,2024-08-23
12534,24,2024-08-23,2,293.47,wholesale,South,0.0,False,2024-08-23
13115,25,2024-08-23,4,82.85,online,West,0.0,False,2024-08-23
13116,25,2024-08-23,1,78.71,retail,North,5.0,False,2024-08-23
13743,26,2024-08-23,11,69.11,retail,West,0.0,False,2024-08-23
14379,27,2024-08-23,48,34.16,retail,Central,0.0,False,2024-08-23
14972,28,2024-08-23,4,346.62,online,North,0.0,False,2024-08-23
15466,29,2024-08-23,4,208.52,online,South,5.0,False,2024-08-23
15889,30,2024-08-23,4,130.25,retail,North,0.0,False,2024-08-23
16428,31,2024-08-23,8,31.66,retail,West,10.0,False,2024-08-23
16429,31,2024-08-23,5,31.66,online,North,10.0,False,2024-08-23
16989,32,2024-08-23,2,516.69,online,East,0.0,False,2024-08-23
16990,32,2024-08-23,1,516.69,wholesale,East,0.0,False,2024-08-23
17572,33,2024-08-23,4,380.1,online,Central,5.0,False,2024-08-23
18027,34,2024-08-23,2,281.0,online,East,0.0,False,2024-08-23
18553,35,2024-08-23,60,31.15,online,South,5.0,False,2024-08-23
18992,36,2024-08-23,5,188.79,retail,East,0.0,False,2024-08-23
19368,37,2024-08-23,3,355.37,retail,South,5.0,False,2024-08-23
19907,38,2024-08-23,6,77.72,online,South,15.0,False,2024-08-23
19908,38,2024-08-23,1,82.29,wholesale,Central,10.0,False,2024-08-23
20505,39,2024-08-23,27,18.0,wholesale,Central,5.0,False,2024-08-23
20506,39,2024-08-23,5,18.95,wholesale,West,0.0,False,2024-08-23
21093,40,2024-08-23,15,304.97,retail,West,10.0,True,2024-08-23
220,1,2024-08-24,4,867.24,retail,Central,0.0,False,2024-08-24
794,2,2024-08-24,6,57.74,online,East,10.0,False,2024-08-24
795,2,2024-08-24,8,64.16,retail,South,0.0,False,2024-08-24
796,2,2024-08-24,14,54.54,wholesale,South,15.0,False,2024-08-24
1417,3,2024-08-24,2,33.07,retail,West,0.0,False,2024-08-24
1418,3,2024-08-24,4,28.11,retail,Central,15.0,False,2024-08-24
1822,4,2024-08-24,1,587.7,retail,East,0.0,False,2024-08-24
2289,5,2024-08-24,2,493.84,retail,South,0.0,False,2024-08-24
2290,5,2024-08-24,4,395.07,retail,East,20.0,False,2024-08-24
2852,6,2024-08-24,2,289.37,retail,West,0.0,False,2024-08-24
3449,7,2024-08-24,8,18.98,retail,Central,15.0,False,2024-08-24
3450,7,2024-08-24,11,21.21,online,North,5.0,False,2024-08-24
4061,8,2024-08-24,1,127.14,wholesale,Central,0.0,False,2024-08-24
4636,9,2024-08-24,1,244.14,retail,Central,0.0,False,2024-08-24
4637,9,2024-08-24,4,207.52,retail,Central,15.0,False,2024-08-24
4638,9,2024-08-24,5,244.14,online,South,0.0,False,2024-08-24
5156,10,2024-08-24,4,108.1,retail,South,0.0,False,2024-08-24
5750,11,2024-08-24,23,9.03,retail,Central,0.0,False,2024-08-24
6462,13,2024-08-24,1,647.79,online,West,15.0,False,2024-08-24
6970,14,2024-08-24,1,117.71,retail,West,0.0,False,2024-08-24
7559,15,2024-08-24,6,7.27,online,North,0.0,False,2024-08-24
8145,16,2024-08-24,1,375.06,retail,South,15.0,False,2024-08-24
8146,16,2024-08-24,4,397.12,retail,North,10.0,False,2024-08-24
8636,17,2024-08-24,4,478.3,retail,Central,15.0,False,2024-08-24
9229,18,2024-08-24,5,215.51,online,West,0.0,False,2024-08-24
9840,19,2024-08-24,7,40.43,online,West,0.0,False,2024-08-24
9841,19,2024-08-24,8,36.39,wholesale,West,10.0,False,2024-08-24
10316,20,2024-08-24,3,140.74,retail,South,0.0,False,2024-08-24
10730,21,2024-08-24,5,273.22,retail,South,5.0,False,2024-08-24
11296,22,2024-08-24,3,33.1,online,North,0.0,False,2024-08-24
11297,22,2024-08-24,3,31.45,retail,North,5.0,False,2024-08-24
11911,23,2024-08-24,4,29.02,wholesale,East,15.0,False,2024-08-24
11912,23,2024-08-24,1,34.14,wholesale,South,0.0,False,2024-08-24
11913,23,2024-08-24,16,29.02,retail,Central,15.0,False,2024-08-24
12535,24,2024-08-24,1,249.45,retail,Central,15.0,False,2024-08-24
13117,25,2024-08-24,2,82.85,retail,East,0.0,False,2024-08-24
13118,25,2024-08-24,1,82.85,retail,South,0.0,False,2024-08-24
13119,25,2024-08-24,5,70.42,retail,North,15.0,False,2024-08-24
13744,26,2024-08-24,9,69.11,online,South,0.0,False,2024-08-24
13745,26,2024-08-24,8,62.2,wholesale,North,10.0,False,2024-08-24
14380,27,2024-08-24,9,34.16,online,East,0.0,False,2024-08-24
14381,27,2024-08-24,5,32.45,retail,South,5.0,False,2024-08-24
14973,28,2024-08-24,1,346.62,online,East,0.0,False,2024-08-24
15467,29,2024-08-24,1,219.49,online,East,0.0,False,2024-08-24
15890,30,2024-08-24,3,123.74,retail,South,5.0,False,2024-08-24
16430,31,2024-08-24,3,35.18,retail,Central,0.0,False,2024-08-24
16991,32,2024-08-24,2,516.69,online,Central,0.0,False,2024-08-24
16992,32,2024-08-24,2,465.02,online,Central,10.0,False,2024-08-24
17573,33,2024-08-24,1,400.11,wholesale,East,0.0,False,2024-08-24
18028,34,2024-08-24,2,281.0,retail,West,0.0,False,2024-08-24
18554,35,2024-08-24,20,31.15,retail,South,5.0,False,2024-08-24
18993,36,2024-08-24,1,179.35,wholesale,East,5.0,False,2024-08-24
19369,37,2024-08-24,1,374.07,retail,West,0.0,False,2024-08-24
19909,38,2024-08-24,16,91.43,online,West,0.0,False,2024-08-24
20507,39,2024-08-24,1,18.95,retail,Central,0.0,False,2024-08-24
20508,39,2024-08-24,13,16.11,retail,Central,15.0,False,2024-08-24
20509,39,2024-08-24,18,18.95,wholesale,Central,0.0,False,2024-08-24
21094,40,2024-08-24,4,338.86,retail,East,0.0,False,2024-08-24
221,1,2024-08-25,1,867.24,retail,West,0.0,False,2024-08-25
797,2,2024-08-25,5,64.16,online,East,0.0,False,2024-08-25
798,2,2024-08-25,4,60.95,online,Central,5.0,False,2024-08-25
1419,3,2024-08-25,5,28.11,online,East,15.0,False,2024-08-25
1823,4,2024-08-25,1,587.7,online,East,0.0,False,2024-08-25
2291,5,2024-08-25,4,469.15,retail,North,5.0,False,2024-08-25
2853,6,2024-08-25,2,245.96,online,North,15.0,False,2024-08-25
3451,7,2024-08-25,4,18.98,retail,East,15.0,False,2024-08-25
3452,7,2024-08-25,13,22.33,retail,East,0.0,False,2024-08-25
3453,7,2024-08-25,5,22.33,wholesale,East,0.0,False,2024-08-25
4062,8,2024-08-25,2,127.14,wholesale,Central,0.0,False,2024-08-25
4639,9,2024-08-25,2,219.73,wholesale,East,10.0,False,2024-08-25
4640,9,2024-08-25,1,244.14,online,East,0.0,False,2024-08-25
5157,10,2024-08-25,1,108.1,retail,West,0.0,False,2024-08-25
5158,10,2024-08-25,2,102.69,retail,East,5.0,False,2024-08-25
5751,11,2024-08-25,9,9.03,retail,East,0.0,False,2024-08-25
6158,12,2024-08-25,1,384.17,online,West,0.0,False,2024-08-25
6971,14,2024-08-25,1,117.71,retail,North,0.0,False,2024-08-25
6972,14,2024-08-25,5,100.05,online,Central,15.0,False,2024-08-25
6973,14,2024-08-25,1,111.82,online,South,5.0,False,2024-08-25
7560,15,2024-08-25,16,7.27,retail,Central,0.0,False,2024-08-25
8147,16,2024-08-25,3,441.25,online,South,0.0,False,2024-08-25
8637,17,2024-08-25,1,478.3,online,West,15.0,False,2024-08-25
9230,18,2024-08-25,2,204.73,retail,East,5.0,False,2024-08-25
9842,19,2024-08-25,7,38.41,wholesale,Central,5.0,False,2024-08-25
10317,20,2024-08-25,1,140.74,wholesale,West,0.0,False,2024-08-25
10731,21,2024-08-25,1,287.6,retail,East,0.0,False,2024-08-25
11298,22,2024-08-25,5,33.1,retail,South,0.0,False,2024-08-25
11914,23,2024-08-25,4,30.73,retail,Central,10.0,True,2024-08-25
12536,24,2024-08-25,1,293.47,wholesale,North,0.0,False,2024-08-25
12537,24,2024-08-25,1,278.8,retail,Central,5.0,False,2024-08-25
12538,24,2024-08-25,4,293.47,online,West,0.0,False,2024-08-25
13120,25,2024-08-25,5,82.85,retail,Central,0.0,False,2024-08-25
13746,26,2024-08-25,7,69.11,online,North,0.0,False,2024-08-25
14382,27,2024-08-25,11,29.04,wholesale,East,15.0,False,2024-08-25
14974,28,2024-08-25,2,346.62,online,Central,0.0,False,2024-08-25
14975,28,2024-08-25,4,294.63,retail,South,15.0,False,2024-08-25
14976,28,2024-08-25,1,346.62,online,North,0.0,False,2024-08-25
15468,29,2024-08-25,1,197.54,retail,South,10.0,False,2024-08-25
15891,30,2024-08-25,2,130.25,wholesale,East,0.0,False,2024-08-25
16431,31,2024-08-25,11,35.18,online,East,0.0,False,2024-08-25
16432,31,2024-08-25,8,29.9,retail,West,15.0,False,2024-08-25
16993,32,2024-08-25,2,516.69,online,East,0.0,False,2024-08-25
17574,33,2024-08-25,2,400.11,online,West,0.0,False,2024-08-25
18029,34,2024-08-25,2,281.0,retail,North,0.0,False,2024-08-25
18555,35,2024-08-25,1,32.79,retail,East,0.0,False,2024-08-25
18994,36,2024-08-25,1,188.79,online,West,0.0,False,2024-08-25
19370,37,2024-08-25,1,374.07,retail,East,0.0,False,2024-08-25
19910,38,2024-08-25,1,91.43,online,East,0.0,False,2024-08-25
19911,38,2024-08-25,2,86.86,retail,North,5.0,False,2024-08-25
20510,39,2024-08-25,4,17.05,online,North,10.0,False,2024-08-25
20511,39,2024-08-25,28,17.05,online,South,10.0,False,2024-08-25
20512,39,2024-08-25,12,18.95,retail,East,0.0,False,2024-08-25
21095,40,2024-08-25,2,338.86,retail,North,0.0,False,2024-08-25
21096,40,2024-08-25,4,338.86,wholesale,Central,0.0,False,2024-08-25
21097,40,2024-08-25,1,321.92,online,West,5.0,False,2024-08-25
222,1,2024-08-26,2,737.15,online,West,15.0,False,2024-08-26
799,2,2024-08-26,7,57.74,retail,West,10.0,False,2024-08-26
800,2,2024-08-26,18,51.33,retail,East,20.0,False,2024-08-26
1420,3,2024-08-26,5,33.07,wholesale,North,0.0,False,2024-08-26
1421,3,2024-08-26,22,33.07,wholesale,North,0.0,False,2024-08-26
1824,4,2024-08-26,2,528.93,retail,North,10.0,False,2024-08-26
2292,5,2024-08-26,1,493.84,online,West,0.0,False,2024-08-26
2293,5,2024-08-26,8,493.84,retail,South,0.0,False,2024-08-26
2854,6,2024-08-26,4,289.37,retail,West,0.0,False,2024-08-26
2855,6,2024-08-26,1,289.37,retail,Central,0.0,False,2024-08-26
3454,7,2024-08-26,3,22.33,retail,Central,0.0,False,2024-08-26
3455,7,2024-08-26,3,22.33,online,Central,0.0,False,2024-08-26
4063,8,2024-08-26,1,127.14,retail,North,0.0,False,2024-08-26
4064,8,2024-08-26,5,127.14,online,Central,0.0,False,2024-08-26
4641,9,2024-08-26,14,244.14,retail,South,0.0,False,2024-08-26
5159,10,2024-08-26,1,108.1,retail,North,0.0,False,2024-08-26
5160,10,2024-08-26,2,108.1,online,West,0.0,False,2024-08-26
5752,11,2024-08-26,6,8.13,retail,West,10.0,False,2024-08-26
5753,11,2024-08-26,105,9.03,online,South,0.0,False,2024-08-26
6159,12,2024-08-26,1,364.96,retail,South,5.0,False,2024-08-26
6463,13,2024-08-26,1,762.11,online,Central,0.0,False,2024-08-26
6974,14,2024-08-26,10,117.71,retail,South,0.0,False,2024-08-26
7561,15,2024-08-26,2,6.91,retail,Central,5.0,False,2024-08-26
7562,15,2024-08-26,31,5.82,wholesale,South,20.0,False,2024-08-26
8148,16,2024-08-26,5,375.06,wholesale,East,15.0,False,2024-08-26
8149,16,2024-08-26,1,441.25,online,Central,0.0,False,2024-08-26
8150,16,2024-08-26,3,397.12,wholesale,East,10.0,False,2024-08-26
8638,17,2024-08-26,1,562.7,online,South,0.0,False,2024-08-26
8639,17,2024-08-26,5,478.3,online,Central,15.0,False,2024-08-26
9231,18,2024-08-26,4,204.73,retail,North,5.0,False,2024-08-26
9232,18,2024-08-26,2,215.51,wholesale,Central,0.0,False,2024-08-26
9843,19,2024-08-26,25,34.37,retail,South,15.0,False,2024-08-26
10318,20,2024-08-26,2,133.7,online,East,5.0,False,2024-08-26
10732,21,2024-08-26,1,287.6,wholesale,South,0.0,False,2024-08-26
11299,22,2024-08-26,3,31.45,retail,West,5.0,False,2024-08-26
11915,23,2024-08-26,30,34.14,retail,South,0.0,False,2024-08-26
12539,24,2024-08-26,9,293.47,online,South,0.0,False,2024-08-26
13121,25,2024-08-26,1,82.85,online,Central,0.0,False,2024-08-26
13122,25,2024-08-26,13,82.85,retail,South,0.0,False,2024-08-26
13747,26,2024-08-26,11,69.11,online,East,0.0,False,2024-08-26
13748,26,2024-08-26,7,69.11,wholesale,West,0.0,False,2024-08-26
13749,26,2024-08-26,26,55.29,retail,South,20.0,False,2024-08-26
14383,27,2024-08-26,7,34.16,wholesale,North,0.0,False,2024-08-26
14977,28,2024-08-26,1,346.62,online,South,0.0,False,2024-08-26
15469,29,2024-08-26,2,219.49,retail,West,0.0,False,2024-08-26
15892,30,2024-08-26,4,130.25,retail,Central,0.0,False,2024-08-26
16433,31,2024-08-26,10,31.66,online,East,10.0,False,2024-08-26
16994,32,2024-08-26,1,490.86,retail,Central,5.0,False,2024-08-26
16995,32,2024-08-26,1,490.86,wholesale,North,5.0,False,2024-08-26
17575,33,2024-08-26,6,400.11,retail,Central,0.0,False,2024-08-26
18030,34,2024-08-26,2,224.8,retail,South,20.0,False,2024-08-26
18556,35,2024-08-26,22,31.15,retail,East,5.0,True,2024-08-26
18995,36,2024-08-26,2,188.79,online,Central,0.0,False,2024-08-26
19371,37,2024-08-26,4,317.96,retail,North,15.0,False,2024-08-26
19912,38,2024-08-26,7,91.43,wholesale,East,0.0,False,2024-08-26
20513,39,2024-08-26,9,18.0,wholesale,Central,5.0,False,2024-08-26
20514,39,2024-08-26,45,18.95,retail,Central,0.0,False,2024-08-26
20515,39,2024-08-26,43,18.95,wholesale,East,0.0,False,2024-08-26
21098,40,2024-08-26,2,321.92,online,East,5.0,False,2024-08-26
21099,40,2024-08-26,6,338.86,retail,South,0.0,False,2024-08-26
223,1,2024-08-27,8,867.24,retail,South,0.0,False,2024-08-27
801,2,2024-08-27,10,64.16,wholesale,Central,0.0,False,2024-08-27
802,2,2024-08-27,8,64.16,online,South,0.0,False,2024-08-27
1422,3,2024-08-27,6,33.07,retail,Central,0.0,False,2024-08-27
1825,4,2024-08-27,1,587.7,retail,North,0.0,False,2024-08-27
2856,6,2024-08-27,9,289.37,online,West,0.0,False,2024-08-27
3456,7,2024-08-27,26,22.33,online,Central,0.0,False,2024-08-27
4065,8,2024-08-27,2,127.14,wholesale,North,0.0,False,2024-08-27
4066,8,2024-08-27,7,114.43,retail,South,10.0,False,2024-08-27
4067,8,2024-08-27,3,127.14,online,North,0.0,False,2024-08-27
4642,9,2024-08-27,3,231.93,retail,Central,5.0,False,2024-08-27
4643,9,2024-08-27,4,244.14,retail,South,0.0,False,2024-08-27
4644,9,2024-08-27,3,244.14,online,Central,0.0,False,2024-08-27
5161,10,2024-08-27,3,108.1,retail,North,0.0,False,2024-08-27
5754,11,2024-08-27,105,8.58,online,Central,5.0,True,2024-08-27
6160,12,2024-08-27,2,384.17,retail,East,0.0,True,2024-08-27
6464,13,2024-08-27,1,685.9,online,North,10.0,False,2024-08-27
6975,14,2024-08-27,2,117.71,online,South,0.0,False,2024-08-27
6976,14,2024-08-27,4,117.71,retail,North,0.0,False,2024-08-27
7563,15,2024-08-27,10,7.27,wholesale,Central,0.0,False,2024-08-27
7564,15,2024-08-27,19,7.27,retail,North,0.0,False,2024-08-27
7565,15,2024-08-27,22,6.54,online,North,10.0,False,2024-08-27
8151,16,2024-08-27,4,375.06,retail,North,15.0,False,2024-08-27
8152,16,2024-08-27,13,441.25,online,Central,0.0,False,2024-08-27
8640,17,2024-08-27,3,478.3,retail,Central,15.0,False,2024-08-27
9233,18,2024-08-27,14,215.51,retail,South,0.0,False,2024-08-27
9844,19,2024-08-27,34,40.43,retail,Central,0.0,False,2024-08-27
