inventory_id,product_id,snapshot_date,warehouse_id,quantity_on_hand,quantity_reserved,reorder_triggered,unit_cost_snapshot,created_at
6012,17,2024-06-04,WH-001,32,2,False,394.67,2024-06-04
6013,17,2024-06-05,WH-001,24,6,True,388.02,2024-06-05
6014,17,2024-06-06,WH-001,19,1,False,393.33,2024-06-06
6015,17,2024-06-07,WH-001,17,2,False,402.0,2024-06-07
6016,17,2024-06-08,WH-001,16,1,False,400.55,2024-06-08
6017,17,2024-06-09,WH-001,13,3,False,388.83,2024-06-09
6018,17,2024-06-10,WH-001,65,15,False,404.91,2024-06-10
6019,17,2024-06-11,WH-001,63,0,False,393.28,2024-06-11
6020,17,2024-06-12,WH-001,62,4,False,400.9,2024-06-12
6021,17,2024-06-13,WH-001,57,2,False,401.67,2024-06-13
6022,17,2024-06-14,WH-001,56,12,False,402.5,2024-06-14
6023,17,2024-06-15,WH-001,51,5,False,400.31,2024-06-15
6024,17,2024-06-16,WH-001,49,11,False,384.66,2024-06-16
6025,17,2024-06-17,WH-001,48,5,False,391.16,2024-06-17
6026,17,2024-06-18,WH-001,46,6,False,395.57,2024-06-18
6027,17,2024-06-19,WH-001,44,11,False,393.19,2024-06-19
6028,17,2024-06-20,WH-001,41,0,False,389.97,2024-06-20
6029,17,2024-06-21,WH-001,38,2,False,392.36,2024-06-21
6030,17,2024-06-22,WH-001,37,7,False,383.03,2024-06-22
6031,17,2024-06-23,WH-001,34,7,False,403.32,2024-06-23
6032,17,2024-06-24,WH-001,31,5,False,385.82,2024-06-24
6033,17,2024-06-25,WH-001,29,6,False,396.51,2024-06-25
6034,17,2024-06-26,WH-001,28,2,True,399.67,2024-06-26
6035,17,2024-06-27,WH-001,26,6,False,405.43,2024-06-27
6036,17,2024-06-28,WH-001,23,1,False,397.32,2024-06-28
6037,17,2024-06-29,WH-001,20,2,False,394.03,2024-06-29
6038,17,2024-06-30,WH-001,17,0,False,389.77,2024-06-30
6039,17,2024-07-01,WH-001,69,15,False,385.81,2024-07-01
6040,17,2024-07-02,WH-001,67,13,False,390.96,2024-07-02
6041,17,2024-07-03,WH-001,61,8,False,401.8,2024-07-03
6042,17,2024-07-04,WH-001,55,10,False,384.34,2024-07-04
6043,17,2024-07-05,WH-001,49,6,False,399.24,2024-07-05
6044,17,2024-07-06,WH-001,49,1,False,392.12,2024-07-06
6045,17,2024-07-07,WH-001,46,1,False,388.69,2024-07-07
6046,17,2024-07-08,WH-001,38,5,False,404.71,2024-07-08
6047,17,2024-07-09,WH-001,30,3,False,394.23,2024-07-09
6048,17,2024-07-10,WH-001,24,3,True,399.32,2024-07-10
6049,17,2024-07-11,WH-001,14,2,False,405.66,2024-07-11
6050,17,2024-07-12,WH-001,8,1,False,390.93,2024-07-12
6051,17,2024-07-13,WH-001,5,0,False,397.47,2024-07-13
6052,17,2024-07-14,WH-001,3,0,False,400.58,2024-07-14
6053,17,2024-07-15,WH-001,55,1,False,396.34,2024-07-15
6054,17,2024-07-16,WH-001,54,9,False,391.46,2024-07-16
6055,17,2024-07-17,WH-001,51,8,False,401.4,2024-07-17
6056,17,2024-07-18,WH-001,48,12,False,396.18,2024-07-18
6057,17,2024-07-19,WH-001,42,4,False,403.82,2024-07-19
6058,17,2024-07-20,WH-001,41,0,False,383.19,2024-07-20
6059,17,2024-07-21,WH-001,39,9,False,398.58,2024-07-21
6060,17,2024-07-22,WH-001,34,7,False,383.88,2024-07-22
6061,17,2024-07-23,WH-001,30,3,False,405.73,2024-07-23
6062,17,2024-07-24,WH-001,26,0,True,392.74,2024-07-24
6063,17,2024-07-25,WH-001,19,2,False,386.68,2024-07-25
6064,17,2024-07-26,WH-001,15,0,False,382.6,2024-07-26
6065,17,2024-07-27,WH-001,9,0,False,398.29,2024-07-27
6066,17,2024-07-28,WH-001,5,0,False,397.96,2024-07-28
6067,17,2024-07-29,WH-001,55,0,False,398.98,2024-07-29
6068,17,2024-07-30,WH-001,51,9,False,393.37,2024-07-30
6069,17,2024-07-31,WH-001,47,2,False,383.59,2024-07-31
6070,17,2024-08-01,WH-001,46,11,False,395.43,2024-08-01
6071,17,2024-08-02,WH-001,32,0,False,390.82,2024-08-02
6072,17,2024-08-03,WH-001,30,6,False,394.44,2024-08-03
6073,17,2024-08-04,WH-001,27,2,True,387.84,2024-08-04
6074,17,2024-08-05,WH-001,22,4,False,389.64,2024-08-05
6075,17,2024-08-06,WH-001,8,0,False,400.89,2024-08-06
6076,17,2024-08-07,WH-001,6,0,False,388.08,2024-08-07
6077,17,2024-08-08,WH-001,2,0,False,390.02,2024-08-08
6078,17,2024-08-09,WH-001,49,3,False,393.24,2024-08-09
6079,17,2024-08-10,WH-001,47,0,False,403.6,2024-08-10
6080,17,2024-08-11,WH-001,43,1,False,401.77,2024-08-11
6081,17,2024-08-12,WH-001,39,1,False,390.18,2024-08-12
6082,17,2024-08-13,WH-001,37,2,False,404.07,2024-08-13
6083,17,2024-08-14,WH-001,32,0,False,402.41,2024-08-14
6084,17,2024-08-15,WH-001,27,0,True,387.58,2024-08-15
6085,17,2024-08-16,WH-001,24,5,False,389.07,2024-08-16
6086,17,2024-08-17,WH-001,21,5,False,382.85,2024-08-17
6087,17,2024-08-18,WH-001,20,4,False,382.82,2024-08-18
6088,17,2024-08-19,WH-001,19,3,False,402.13,2024-08-19
6089,17,2024-08-20,WH-001,70,10,False,387.55,2024-08-20
6090,17,2024-08-21,WH-001,58,14,False,385.12,2024-08-21
6091,17,2024-08-22,WH-001,54,1,False,394.33,2024-08-22
6092,17,2024-08-23,WH-001,53,5,False,404.28,2024-08-23
6093,17,2024-08-24,WH-001,49,0,False,387.89,2024-08-24
6094,17,2024-08-25,WH-001,48,4,False,391.1,2024-08-25
6095,17,2024-08-26,WH-001,42,10,False,387.07,2024-08-26
6096,17,2024-08-27,WH-001,39,0,False,404.64,2024-08-27
6097,17,2024-08-28,WH-001,28,1,True,399.15,2024-08-28
6098,17,2024-08-29,WH-001,25,1,False,397.29,2024-08-29
6099,17,2024-08-30,WH-001,24,1,False,384.36,2024-08-30
6100,17,2024-08-31,WH-001,20,2,False,383.09,2024-08-31
6101,17,2024-09-01,WH-001,19,0,False,396.71,2024-09-01
6102,17,2024-09-02,WH-001,69,7,False,399.79,2024-09-02
6103,17,2024-09-03,WH-001,68,16,False,384.77,2024-09-03
6104,17,2024-09-04,WH-001,64,9,False,389.07,2024-09-04
6105,17,2024-09-05,WH-001,60,1,False,392.86,2024-09-05
6106,17,2024-09-06,WH-001,58,12,False,383.15,2024-09-06
6107,17,2024-09-07,WH-001,56,2,False,400.54,2024-09-07
6108,17,2024-09-08,WH-001,49,4,False,392.13,2024-09-08
6109,17,2024-09-09,WH-001,42,8,False,397.21,2024-09-09
6110,17,2024-09-10,WH-001,37,1,False,389.09,2024-09-10
6111,17,2024-09-11,WH-001,34,0,False,388.26,2024-09-11
6112,17,2024-09-12,WH-001,31,2,False,400.47,2024-09-12
6113,17,2024-09-13,WH-001,26,0,True,392.74,2024-09-13
6114,17,2024-09-14,WH-001,23,4,False,396.47,2024-09-14
6115,17,2024-09-15,WH-001,18,0,False,394.89,2024-09-15
6116,17,2024-09-16,WH-001,16,2,False,391.9,2024-09-16
6117,17,2024-09-17,WH-001,6,1,False,390.75,2024-09-17
6118,17,2024-09-18,WH-001,59,5,False,400.51,2024-09-18
6119,17,2024-09-19,WH-001,55,0,False,393.45,2024-09-19
6120,17,2024-09-20,WH-001,54,11,False,386.53,2024-09-20
6121,17,2024-09-21,WH-001,51,2,False,389.73,2024-09-21
6122,17,2024-09-22,WH-001,50,2,False,393.17,2024-09-22
6123,17,2024-09-23,WH-001,48,12,False,393.18,2024-09-23
6124,17,2024-09-24,WH-001,36,4,False,402.93,2024-09-24
6125,17,2024-09-25,WH-001,32,1,False,391.85,2024-09-25
6126,17,2024-09-26,WH-001,26,0,True,389.95,2024-09-26
6127,17,2024-09-27,WH-001,25,2,False,393.69,2024-09-27
6128,17,2024-09-28,WH-001,23,1,False,395.39,2024-09-28
6129,17,2024-09-29,WH-001,17,3,False,389.8,2024-09-29
6130,17,2024-09-30,WH-001,13,3,False,391.67,2024-09-30
6131,17,2024-10-01,WH-001,13,1,False,404.95,2024-10-01
6132,17,2024-10-02,WH-001,13,1,False,403.73,2024-10-02
6133,17,2024-10-03,WH-001,13,2,False,397.89,2024-10-03
6134,17,2024-10-04,WH-001,13,0,False,385.45,2024-10-04
6135,17,2024-10-05,WH-001,13,1,False,401.81,2024-10-05
6136,17,2024-10-06,WH-001,69,13,False,388.13,2024-10-06
6137,17,2024-10-07,WH-001,69,0,False,402.01,2024-10-07
6138,17,2024-10-08,WH-001,69,17,False,394.12,2024-10-08
6139,17,2024-10-09,WH-001,69,12,False,391.72,2024-10-09
6140,17,2024-10-10,WH-001,69,1,False,393.64,2024-10-10
6141,17,2024-10-11,WH-001,64,13,False,392.64,2024-10-11
6142,17,2024-10-12,WH-001,59,12,False,382.7,2024-10-12
6143,17,2024-10-13,WH-001,58,6,False,390.84,2024-10-13
6144,17,2024-10-14,WH-001,51,4,False,398.13,2024-10-14
6145,17,2024-10-15,WH-001,40,10,False,385.99,2024-10-15
6146,17,2024-10-16,WH-001,36,2,False,392.11,2024-10-16
6147,17,2024-10-17,WH-001,32,6,False,388.92,2024-10-17
6148,17,2024-10-18,WH-001,31,4,False,392.8,2024-10-18
6149,17,2024-10-19,WH-001,28,5,True,382.42,2024-10-19
6150,17,2024-10-20,WH-001,26,4,False,383.85,2024-10-20
6151,17,2024-10-21,WH-001,16,0,False,384.32,2024-10-21
6152,17,2024-10-22,WH-001,15,1,False,401.63,2024-10-22
6153,17,2024-10-23,WH-001,8,0,False,383.36,2024-10-23
6154,17,2024-10-24,WH-001,61,9,False,395.09,2024-10-24
6155,17,2024-10-25,WH-001,56,2,False,383.25,2024-10-25
6156,17,2024-10-26,WH-001,49,4,False,402.79,2024-10-26
6157,17,2024-10-27,WH-001,48,11,False,404.61,2024-10-27
6158,17,2024-10-28,WH-001,37,0,False,398.43,2024-10-28
6159,17,2024-10-29,WH-001,33,1,False,397.05,2024-10-29
6160,17,2024-10-30,WH-001,25,4,True,391.94,2024-10-30
6161,17,2024-10-31,WH-001,16,3,False,400.74,2024-10-31
6162,17,2024-11-01,WH-001,13,0,False,382.66,2024-11-01
6163,17,2024-11-02,WH-001,10,0,False,389.58,2024-11-02
6164,17,2024-11-03,WH-001,7,0,False,403.58,2024-11-03
6165,17,2024-11-04,WH-001,61,7,False,384.66,2024-11-04
6166,17,2024-11-05,WH-001,59,0,False,396.53,2024-11-05
6167,17,2024-11-06,WH-001,52,10,False,389.02,2024-11-06
6168,17,2024-11-07,WH-001,50,2,False,396.53,2024-11-07
6169,17,2024-11-08,WH-001,45,6,False,398.64,2024-11-08
6170,17,2024-11-09,WH-001,41,1,False,396.14,2024-11-09
6171,17,2024-11-10,WH-001,39,0,False,393.62,2024-11-10
6172,17,2024-11-11,WH-001,29,3,False,401.94,2024-11-11
6173,17,2024-11-12,WH-001,24,6,True,388.43,2024-11-12
6174,17,2024-11-13,WH-001,13,1,False,389.68,2024-11-13
6175,17,2024-11-14,WH-001,2,0,False,401.76,2024-11-14
6176,17,2024-11-15,WH-001,0,0,False,398.1,2024-11-15
6177,17,2024-11-16,WH-001,0,0,False,404.62,2024-11-16
6178,17,2024-11-17,WH-001,52,3,False,400.09,2024-11-17
6179,17,2024-11-18,WH-001,41,0,False,404.09,2024-11-18
6180,17,2024-11-19,WH-001,35,6,False,389.78,2024-11-19
6181,17,2024-11-20,WH-001,34,5,False,397.33,2024-11-20
6182,17,2024-11-21,WH-001,21,0,True,405.34,2024-11-21
6183,17,2024-11-22,WH-001,20,1,False,394.12,2024-11-22
6184,17,2024-11-23,WH-001,18,3,False,403.68,2024-11-23
6185,17,2024-11-24,WH-001,14,0,False,405.51,2024-11-24
6186,17,2024-11-25,WH-001,8,0,False,384.07,2024-11-25
6187,17,2024-11-26,WH-001,0,0,False,397.3,2024-11-26
6188,17,2024-11-27,WH-001,0,0,False,382.8,2024-11-27
6189,17,2024-11-28,WH-001,0,0,False,397.49,2024-11-28
6190,17,2024-11-29,WH-001,0,0,False,402.34,2024-11-29
6191,17,2024-11-30,WH-001,0,0,False,403.96,2024-11-30
6192,17,2024-12-01,WH-001,0,0,False,402.91,2024-12-01
6193,17,2024-12-02,WH-001,0,0,False,402.54,2024-12-02
6194,17,2024-12-03,WH-001,0,0,False,401.12,2024-12-03
6195,17,2024-12-04,WH-001,0,0,False,388.94,2024-12-04
6196,17,2024-12-05,WH-001,0,0,False,397.21,2024-12-05
6197,17,2024-12-06,WH-001,42,7,False,390.83,2024-12-06
6198,17,2024-12-07,WH-001,41,10,False,385.81,2024-12-07
6199,17,2024-12-08,WH-001,34,1,False,405.93,2024-12-08
6200,17,2024-12-09,WH-001,26,2,True,382.45,2024-12-09
6201,17,2024-12-10,WH-001,19,2,False,396.31,2024-12-10
6202,17,2024-12-11,WH-001,14,1,False,398.78,2024-12-11
6203,17,2024-12-12,WH-001,6,0,False,387.76,2024-12-12
6204,17,2024-12-13,WH-001,0,0,False,400.87,2024-12-13
6205,17,2024-12-14,WH-001,0,0,False,401.12,2024-12-14
6206,17,2024-12-15,WH-001,0,0,False,404.71,2024-12-15
6207,17,2024-12-16,WH-001,0,0,False,399.22,2024-12-16
6208,17,2024-12-17,WH-001,0,0,False,388.15,2024-12-17
6209,17,2024-12-18,WH-001,0,0,False,390.18,2024-12-18
6210,17,2024-12-19,WH-001,0,0,False,400.76,2024-12-19
6211,17,2024-12-20,WH-001,0,0,False,393.97,2024-12-20
6212,17,2024-12-21,WH-001,0,0,False,400.29,2024-12-21
6213,17,2024-12-22,WH-001,0,0,False,403.69,2024-12-22
6214,17,2024-12-23,WH-001,0,0,False,398.64,2024-12-23
6215,17,2024-12-24,WH-001,0,0,False,384.38,2024-12-24
6216,17,2024-12-25,WH-001,0,0,False,397.38,2024-12-25
6217,17,2024-12-26,WH-001,53,9,False,385.76,2024-12-26
6218,17,2024-12-27,WH-001,44,7,False,393.31,2024-12-27
6219,17,2024-12-28,WH-001,39,1,False,399.97,2024-12-28
6220,17,2024-12-29,WH-001,33,2,False,384.12,2024-12-29
6221,17,2024-12-30,WH-001,23,3,True,400.16,2024-12-30
6222,17,2024-12-31,WH-001,15,1,False,401.33,2024-12-31
6223,18,2024-01-01,WH-003,279,41,False,84.02,2024-01-01
6224,18,2024-01-02,WH-003,267,36,False,81.3,2024-01-02
6225,18,2024-01-03,WH-003,256,45,False,83.06,2024-01-03
6226,18,2024-01-04,WH-003,251,25,False,85.17,2024-01-04
6227,18,2024-01-05,WH-003,246,34,False,80.52,2024-01-05
6228,18,2024-01-06,WH-003,237,55,False,82.19,2024-01-06
6229,18,2024-01-07,WH-003,236,25,False,84.49,2024-01-07
6230,18,2024-01-08,WH-003,228,36,False,84.98,2024-01-08
6231,18,2024-01-09,WH-003,227,49,False,85.26,2024-01-09
6232,18,2024-01-10,WH-003,224,2,False,83.3,2024-01-10
6233,18,2024-01-11,WH-003,220,41,False,84.36,2024-01-11
6234,18,2024-01-12,WH-003,219,12,False,80.76,2024-01-12
6235,18,2024-01-13,WH-003,204,23,False,85.27,2024-01-13
6236,18,2024-01-14,WH-003,203,36,False,85.15,2024-01-14
6237,18,2024-01-15,WH-003,192,22,False,82.59,2024-01-15
6238,18,2024-01-16,WH-003,184,1,False,81.66,2024-01-16
6239,18,2024-01-17,WH-003,182,17,False,85.0,2024-01-17
6240,18,2024-01-18,WH-003,166,34,False,83.17,2024-01-18
6241,18,2024-01-19,WH-003,154,6,False,84.32,2024-01-19
6242,18,2024-01-20,WH-003,147,3,False,81.96,2024-01-20
6243,18,2024-01-21,WH-003,146,1,False,80.7,2024-01-21
6244,18,2024-01-22,WH-003,141,28,False,82.02,2024-01-22
6245,18,2024-01-23,WH-003,134,0,False,81.07,2024-01-23
6246,18,2024-01-24,WH-003,129,29,True,84.75,2024-01-24
6247,18,2024-01-25,WH-003,126,13,False,82.12,2024-01-25
6248,18,2024-01-26,WH-003,122,6,False,81.55,2024-01-26
6249,18,2024-01-27,WH-003,121,17,False,85.03,2024-01-27
6250,18,2024-01-28,WH-003,113,26,False,80.46,2024-01-28
6251,18,2024-01-29,WH-003,105,18,False,84.46,2024-01-29
6252,18,2024-01-30,WH-003,103,21,False,82.07,2024-01-30
6253,18,2024-01-31,WH-003,101,14,False,83.14,2024-01-31
6254,18,2024-02-01,WH-003,98,22,False,82.56,2024-02-01
6255,18,2024-02-02,WH-003,89,8,False,80.89,2024-02-02
6256,18,2024-02-03,WH-003,84,3,False,85.34,2024-02-03
6257,18,2024-02-04,WH-003,70,1,False,83.17,2024-02-04
6258,18,2024-02-05,WH-003,57,4,False,81.43,2024-02-05
6259,18,2024-02-06,WH-003,41,0,False,81.57,2024-02-06
6260,18,2024-02-07,WH-003,419,2,False,84.26,2024-02-07
6261,18,2024-02-08,WH-003,412,33,False,84.87,2024-02-08
6262,18,2024-02-09,WH-003,409,54,False,83.4,2024-02-09
6263,18,2024-02-10,WH-003,407,9,False,84.04,2024-02-10
6264,18,2024-02-11,WH-003,397,81,False,80.76,2024-02-11
6265,18,2024-02-12,WH-003,392,53,False,82.87,2024-02-12
6266,18,2024-02-13,WH-003,390,40,False,83.47,2024-02-13
6267,18,2024-02-14,WH-003,387,81,False,82.83,2024-02-14
6268,18,2024-02-15,WH-003,382,77,False,83.34,2024-02-15
6269,18,2024-02-16,WH-003,366,33,False,80.88,2024-02-16
6270,18,2024-02-17,WH-003,362,78,False,81.44,2024-02-17
6271,18,2024-02-18,WH-003,357,53,False,82.54,2024-02-18
6272,18,2024-02-19,WH-003,352,52,False,84.35,2024-02-19
6273,18,2024-02-20,WH-003,340,43,False,85.3,2024-02-20
6274,18,2024-02-21,WH-003,330,38,False,82.59,2024-02-21
6275,18,2024-02-22,WH-003,324,3,False,82.72,2024-02-22
6276,18,2024-02-23,WH-003,317,7,False,84.3,2024-02-23
6277,18,2024-02-24,WH-003,315,40,False,82.35,2024-02-24
6278,18,2024-02-25,WH-003,315,4,False,82.53,2024-02-25
6279,18,2024-02-26,WH-003,309,43,False,80.83,2024-02-26
6280,18,2024-02-27,WH-003,301,72,False,81.13,2024-02-27
6281,18,2024-02-28,WH-003,297,70,False,84.83,2024-02-28
6282,18,2024-02-29,WH-003,287,35,False,82.57,2024-02-29
6283,18,2024-03-01,WH-003,275,2,False,81.64,2024-03-01
6284,18,2024-03-02,WH-003,274,57,False,81.25,2024-03-02
6285,18,2024-03-03,WH-003,266,56,False,82.42,2024-03-03
6286,18,2024-03-04,WH-003,242,52,False,84.36,2024-03-04
6287,18,2024-03-05,WH-003,231,3,False,82.18,2024-03-05
6288,18,2024-03-06,WH-003,220,48,False,80.47,2024-03-06
6289,18,2024-03-07,WH-003,216,26,False,82.13,2024-03-07
6290,18,2024-03-08,WH-003,201,40,False,84.07,2024-03-08
6291,18,2024-03-09,WH-003,195,39,False,83.87,2024-03-09
6292,18,2024-03-10,WH-003,188,25,False,82.91,2024-03-10
6293,18,2024-03-11,WH-003,174,0,False,82.83,2024-03-11
6294,18,2024-03-12,WH-003,167,17,False,84.1,2024-03-12
6295,18,2024-03-13,WH-003,160,11,False,84.69,2024-03-13
6296,18,2024-03-14,WH-003,142,11,False,82.24,2024-03-14
6297,18,2024-03-15,WH-003,134,2,False,81.44,2024-03-15
6298,18,2024-03-16,WH-003,132,21,True,82.5,2024-03-16
6299,18,2024-03-17,WH-003,130,1,False,85.31,2024-03-17
6300,18,2024-03-18,WH-003,127,10,False,84.03,2024-03-18
6301,18,2024-03-19,WH-003,115,27,False,80.56,2024-03-19
6302,18,2024-03-20,WH-003,111,11,False,83.34,2024-03-20
6303,18,2024-03-21,WH-003,100,25,False,82.42,2024-03-21
6304,18,2024-03-22,WH-003,95,9,False,82.21,2024-03-22
6305,18,2024-03-23,WH-003,92,14,False,83.38,2024-03-23
6306,18,2024-03-24,WH-003,80,18,False,82.56,2024-03-24
6307,18,2024-03-25,WH-003,76,1,False,84.32,2024-03-25
6308,18,2024-03-26,WH-003,70,10,False,81.59,2024-03-26
6309,18,2024-03-27,WH-003,61,3,False,81.42,2024-03-27
6310,18,2024-03-28,WH-003,49,12,False,83.99,2024-03-28
6311,18,2024-03-29,WH-003,33,3,False,81.75,2024-03-29
6312,18,2024-03-30,WH-003,16,0,False,82.62,2024-03-30
6313,18,2024-03-31,WH-003,9,1,False,82.73,2024-03-31
6314,18,2024-04-01,WH-003,0,0,False,82.55,2024-04-01
6315,18,2024-04-02,WH-003,0,0,False,80.66,2024-04-02
6316,18,2024-04-03,WH-003,0,0,False,83.15,2024-04-03
6317,18,2024-04-04,WH-003,0,0,False,81.93,2024-04-04
6318,18,2024-04-05,WH-003,0,0,False,84.47,2024-04-05
6319,18,2024-04-06,WH-003,0,0,False,80.56,2024-04-06
6320,18,2024-04-07,WH-003,0,0,False,82.27,2024-04-07
6321,18,2024-04-08,WH-003,0,0,False,81.42,2024-04-08
6322,18,2024-04-09,WH-003,0,0,False,82.79,2024-04-09
6323,18,2024-04-10,WH-003,0,0,False,81.74,2024-04-10
6324,18,2024-04-11,WH-003,384,96,False,80.77,2024-04-11
6325,18,2024-04-12,WH-003,368,32,False,81.0,2024-04-12
6326,18,2024-04-13,WH-003,362,5,False,83.75,2024-04-13
6327,18,2024-04-14,WH-003,359,23,False,82.14,2024-04-14
6328,18,2024-04-15,WH-003,357,50,False,80.6,2024-04-15
6329,18,2024-04-16,WH-003,343,43,False,83.97,2024-04-16
6330,18,2024-04-17,WH-003,327,13,False,84.26,2024-04-17
6331,18,2024-04-18,WH-003,301,44,False,80.44,2024-04-18
6332,18,2024-04-19,WH-003,296,31,False,83.9,2024-04-19
6333,18,2024-04-20,WH-003,291,49,False,82.21,2024-04-20
6334,18,2024-04-21,WH-003,291,20,False,84.94,2024-04-21
6335,18,2024-04-22,WH-003,291,53,False,81.71,2024-04-22
6336,18,2024-04-23,WH-003,291,5,False,80.71,2024-04-23
6337,18,2024-04-24,WH-003,281,23,False,84.26,2024-04-24
6338,18,2024-04-25,WH-003,279,69,False,81.09,2024-04-25
6339,18,2024-04-26,WH-003,258,46,False,84.42,2024-04-26
6340,18,2024-04-27,WH-003,255,41,False,83.15,2024-04-27
6341,18,2024-04-28,WH-003,241,47,False,84.99,2024-04-28
6342,18,2024-04-29,WH-003,226,15,False,82.49,2024-04-29
6343,18,2024-04-30,WH-003,213,23,False,82.76,2024-04-30
6344,18,2024-05-01,WH-003,204,33,False,81.58,2024-05-01
6345,18,2024-05-02,WH-003,183,23,False,84.33,2024-05-02
6346,18,2024-05-03,WH-003,176,5,False,80.48,2024-05-03
6347,18,2024-05-04,WH-003,165,12,False,83.6,2024-05-04
6348,18,2024-05-05,WH-003,160,36,False,84.75,2024-05-05
6349,18,2024-05-06,WH-003,157,35,False,80.76,2024-05-06
6350,18,2024-05-07,WH-003,150,30,False,81.87,2024-05-07
6351,18,2024-05-08,WH-003,142,28,False,81.22,2024-05-08
6352,18,2024-05-09,WH-003,141,31,False,80.98,2024-05-09
6353,18,2024-05-10,WH-003,137,28,False,82.77,2024-05-10
6354,18,2024-05-11,WH-003,136,20,False,83.29,2024-05-11
6355,18,2024-05-12,WH-003,125,0,True,84.26,2024-05-12
6356,18,2024-05-13,WH-003,119,1,False,84.53,2024-05-13
6357,18,2024-05-14,WH-003,103,20,False,82.28,2024-05-14
6358,18,2024-05-15,WH-003,103,16,False,85.16,2024-05-15
6359,18,2024-05-16,WH-003,103,10,False,82.36,2024-05-16
6360,18,2024-05-17,WH-003,103,13,False,84.37,2024-05-17
6361,18,2024-05-18,WH-003,103,4,False,84.89,2024-05-18
6362,18,2024-05-19,WH-003,97,16,False,84.54,2024-05-19
6363,18,2024-05-20,WH-003,90,17,False,83.73,2024-05-20
6364,18,2024-05-21,WH-003,83,16,False,84.63,2024-05-21
6365,18,2024-05-22,WH-003,81,15,False,82.7,2024-05-22
6366,18,2024-05-23,WH-003,64,14,False,82.68,2024-05-23
6367,18,2024-05-24,WH-003,41,3,False,81.76,2024-05-24
6368,18,2024-05-25,WH-003,34,5,False,84.92,2024-05-25
6369,18,2024-05-26,WH-003,424,39,False,81.01,2024-05-26
6370,18,2024-05-27,WH-003,420,68,False,84.79,2024-05-27
6371,18,2024-05-28,WH-003,410,82,False,84.4,2024-05-28
6372,18,2024-05-29,WH-003,396,31,False,81.32,2024-05-29
6373,18,2024-05-30,WH-003,393,62,False,80.65,2024-05-30
6374,18,2024-05-31,WH-003,393,88,False,81.47,2024-05-31
6375,18,2024-06-01,WH-003,393,72,False,84.92,2024-06-01
6376,18,2024-06-02,WH-003,393,34,False,83.85,2024-06-02
6377,18,2024-06-03,WH-003,393,84,False,85.27,2024-06-03
6378,18,2024-06-04,WH-003,374,16,False,81.74,2024-06-04
6379,18,2024-06-05,WH-003,363,1,False,80.66,2024-06-05
6380,18,2024-06-06,WH-003,350,52,False,84.55,2024-06-06
6381,18,2024-06-07,WH-003,331,6,False,82.78,2024-06-07
6382,18,2024-06-08,WH-003,324,69,False,82.62,2024-06-08
6383,18,2024-06-09,WH-003,320,62,False,81.11,2024-06-09
6384,18,2024-06-10,WH-003,312,63,False,84.2,2024-06-10
6385,18,2024-06-11,WH-003,307,65,False,83.5,2024-06-11
6386,18,2024-06-12,WH-003,302,66,False,81.65,2024-06-12
6387,18,2024-06-13,WH-003,297,21,False,82.76,2024-06-13
6388,18,2024-06-14,WH-003,292,21,False,84.37,2024-06-14
6389,18,2024-06-15,WH-003,291,11,False,80.47,2024-06-15
6390,18,2024-06-16,WH-003,280,12,False,85.22,2024-06-16
6391,18,2024-06-17,WH-003,264,50,False,83.99,2024-06-17
6392,18,2024-06-18,WH-003,258,26,False,83.36,2024-06-18
6393,18,2024-06-19,WH-003,252,13,False,80.79,2024-06-19
6394,18,2024-06-20,WH-003,250,48,False,84.22,2024-06-20
6395,18,2024-06-21,WH-003,245,57,False,80.69,2024-06-21
6396,18,2024-06-22,WH-003,238,52,False,82.8,2024-06-22
6397,18,2024-06-23,WH-003,233,57,False,83.41,2024-06-23
6398,18,2024-06-24,WH-003,219,46,False,81.46,2024-06-24
6399,18,2024-06-25,WH-003,209,18,False,81.74,2024-06-25
6400,18,2024-06-26,WH-003,207,10,False,83.28,2024-06-26
6401,18,2024-06-27,WH-003,202,24,False,83.31,2024-06-27
6402,18,2024-06-28,WH-003,201,37,False,82.92,2024-06-28
6403,18,2024-06-29,WH-003,193,22,False,80.77,2024-06-29
6404,18,2024-06-30,WH-003,182,17,False,84.7,2024-06-30
6405,18,2024-07-01,WH-003,172,14,False,83.05,2024-07-01
6406,18,2024-07-02,WH-003,164,6,False,84.88,2024-07-02
6407,18,2024-07-03,WH-003,151,4,False,82.38,2024-07-03
6408,18,2024-07-04,WH-003,146,3,False,80.96,2024-07-04
6409,18,2024-07-05,WH-003,143,30,False,83.6,2024-07-05
6410,18,2024-07-06,WH-003,130,23,True,84.29,2024-07-06
6411,18,2024-07-07,WH-003,128,11,False,83.9,2024-07-07
6412,18,2024-07-08,WH-003,111,27,False,85.21,2024-07-08
6413,18,2024-07-09,WH-003,100,10,False,82.09,2024-07-09
6414,18,2024-07-10,WH-003,86,9,False,81.36,2024-07-10
6415,18,2024-07-11,WH-003,73,6,False,85.14,2024-07-11
6416,18,2024-07-12,WH-003,64,12,False,82.19,2024-07-12
6417,18,2024-07-13,WH-003,58,3,False,80.79,2024-07-13
6418,18,2024-07-14,WH-003,54,4,False,84.6,2024-07-14
6419,18,2024-07-15,WH-003,52,2,False,80.59,2024-07-15
6420,18,2024-07-16,WH-003,40,3,False,82.51,2024-07-16
